date,session,open,high,low,close,volume,range,price_return,timeframe
2021-08-22,Asia + London Overlap,49207.98,49293.34,49140.61,49234.03,138.03194302,152.72999999999593,26.049999999995634,30m
2021-08-22,London,49231.53,49499.4,48888.99,48904.15,846.5145235699999,610.4100000000035,-327.3799999999974,30m
2021-08-22,London + NY Overlap,48901.43,49057.77,48263.0,48289.17,940.43958372,794.7699999999968,-612.260000000002,30m
2021-08-22,New York,48283.73,48869.82,48102.89,48698.83,1627.88233031,766.9300000000003,415.09999999999854,30m
2021-08-22,Other,48696.69,49526.13,48286.43,49284.63,1277.13022764,1239.699999999997,587.939999999995,30m
2021-08-23,Asia,49284.38,50449.0,49100.86,50185.3,4089.93455188,1348.1399999999994,900.9200000000055,30m
2021-08-23,Asia + London Overlap,50182.87,50222.27,50049.61,50163.41,216.17846201999998,172.65999999999622,-19.459999999999127,30m
2021-08-23,London,50164.56,50505.0,50040.0,50303.44,1623.4672927,465.0,138.88000000000466,30m
2021-08-23,London + NY Overlap,50303.44,50358.98,49688.01,49733.16,1304.6693672000001,670.9700000000012,-570.2799999999988,30m
2021-08-23,New York,49733.17,49920.13,49092.04,49251.65,2267.98518566,828.0899999999965,-481.5199999999968,30m
2021-08-23,Other,49257.02,49741.0,49012.84,49506.5,1322.0335214899999,728.1600000000035,249.4800000000032,30m
2021-08-24,Asia,49504.53,49825.95,48792.36,49811.09,2180.4962218299997,1033.5899999999965,306.5599999999977,30m
2021-08-24,Asia + London Overlap,49811.08,49875.9,49661.43,49800.81,145.13814096,214.47000000000116,-10.270000000004075,30m
2021-08-24,London,49800.8,49871.49,49055.24,49349.99,1404.79098191,816.25,-450.81000000000495,30m
2021-08-24,London + NY Overlap,49350.0,49399.99,48321.46,48522.41,2745.06821787,1078.5299999999988,-827.5899999999965,30m
2021-08-24,New York,48522.4,48588.9,47720.0,48251.58,4007.8509232,868.9000000000015,-270.8199999999997,30m
2021-08-24,Other,48260.61,48402.93,47600.0,47682.45,1584.99374738,802.9300000000003,-578.1600000000035,30m
2021-08-25,Asia,47682.45,48622.2,47658.01,48325.21,2311.40307844,964.189999999995,642.760000000002,30m
2021-08-25,Asia + London Overlap,48317.1,48522.55,48057.77,48147.78,214.75424668,464.7800000000061,-169.3199999999997,30m
2021-08-25,London,48147.78,48166.67,47122.02,47794.33,2562.5821840099998,1044.6500000000015,-353.4499999999971,30m
2021-08-25,London + NY Overlap,47794.33,48509.16,47334.42,48465.0,1139.85358036,1174.7400000000052,670.6699999999983,30m
2021-08-25,New York,48465.0,49175.0,48314.35,48659.54,2076.7207375,860.6500000000015,194.54000000000087,30m
2021-08-25,Other,48658.81,49277.0,48625.0,48987.33,1152.65348093,652.0,328.5200000000041,30m
2021-08-26,Asia,48991.57,49365.1,46757.1,46869.61,3860.2070094700002,2608.0,-2121.959999999999,30m
2021-08-26,Asia + London Overlap,46869.6,47051.17,46578.0,46893.58,579.40080857,473.16999999999825,23.9800000000032,30m
2021-08-26,London,46901.97,47438.36,46315.48,46951.91,2271.46439496,1122.8799999999974,49.94000000000233,30m
2021-08-26,London + NY Overlap,46951.9,47435.57,46837.29,46840.83,935.68168844,598.2799999999988,-111.06999999999971,30m
2021-08-26,New York,46852.06,47130.66,46506.98,46937.1,2231.9100276,623.6800000000003,85.04000000000087,30m
2021-08-26,Other,46937.09,47448.8,46823.15,46851.47,1772.67980949,625.6500000000015,-85.61999999999534,30m
2021-08-27,Asia,46851.47,47675.92,46361.01,47187.98,2414.35205225,1314.9099999999962,336.51000000000204,30m
2021-08-27,Asia + London Overlap,47187.98,47550.0,46864.56,47496.8,392.84333689000005,685.4400000000023,308.8199999999997,30m
2021-08-27,London,47496.76,47790.95,47002.32,47358.03,1466.2600726,788.6299999999974,-138.7300000000032,30m
2021-08-27,London + NY Overlap,47358.02,48255.4,47057.1,48135.74,1470.58651484,1198.300000000003,777.7200000000012,30m
2021-08-27,New York,48136.35,48572.42,48012.01,48328.91,1704.7304365,560.4099999999962,192.56000000000495,30m
2021-08-27,Other,48327.39,49185.12,48186.09,49077.57,1475.35006347,999.0300000000061,750.1800000000003,30m
2021-08-28,Asia,49081.08,49309.83,48664.74,49028.91,1467.97082827,645.0900000000038,-52.169999999998254,30m
2021-08-28,Asia + London Overlap,49028.9,49028.9,48830.56,48976.41,154.9786459,198.34000000000378,-52.48999999999796,30m
2021-08-28,London,48976.41,49094.48,48538.82,48908.98,1022.97849202,555.6600000000035,-67.43000000000029,30m
2021-08-28,London + NY Overlap,48908.2,48935.89,48370.0,48674.43,544.67665296,565.8899999999994,-233.7699999999968,30m
2021-08-28,New York,48674.44,49193.35,48532.45,48682.9,1126.36268309,660.9000000000015,8.459999999999127,30m
2021-08-28,Other,48682.9,49010.18,48616.06,48942.94,668.93637013,394.1200000000026,260.0400000000009,30m
2021-08-29,Asia,48942.89,49667.1,47801.0,48461.35,3068.00412315,1866.0999999999985,-481.5400000000009,30m
2021-08-29,Asia + London Overlap,48461.35,48621.69,48401.11,48536.5,130.78354352,220.58000000000175,75.15000000000146,30m
2021-08-29,London,48517.44,48696.06,48140.65,48386.84,878.88496428,555.4099999999962,-130.60000000000582,30m
2021-08-29,London + NY Overlap,48386.83,48574.45,48244.51,48263.12,365.24289372,329.93999999999505,-123.70999999999913,30m
2021-08-29,New York,48273.49,48906.74,48203.84,48828.65,1112.40554316,702.9000000000015,555.1600000000035,30m
2021-08-29,Other,48835.98,49418.8,48450.0,48802.58,1379.77404223,968.8000000000029,-33.400000000001455,30m
2021-08-30,Asia,48802.58,48906.51,47634.42,47985.45,3224.48013206,1272.0900000000038,-817.1300000000047,30m
2021-08-30,Asia + London Overlap,47984.17,48033.4,47760.26,47963.54,539.90715265,273.1399999999994,-20.62999999999738,30m
2021-08-30,London,47963.55,48228.59,47511.54,47591.71,1769.31404667,717.0499999999956,-371.8400000000038,30m
2021-08-30,London + NY Overlap,47598.56,47935.77,47400.0,47715.04,1057.87012464,535.7699999999968,116.4800000000032,30m
2021-08-30,New York,47715.05,48646.57,47687.4,48646.0,2328.99296098,959.1699999999983,930.9499999999971,30m
2021-08-30,Other,48645.98,48718.0,46866.0,46993.71,3328.67299795,1852.0,-1652.270000000004,30m
2021-08-31,Asia,46996.8,47305.88,46708.93,47001.0,3343.77557528,596.9499999999971,4.19999999999709,30m
2021-08-31,Asia + London Overlap,47000.99,47913.99,46834.36,47779.06,588.41399759,1079.6299999999974,778.0699999999997,30m
2021-08-31,London,47779.06,48169.66,47150.0,47826.0,2821.83655431,1019.6600000000035,46.94000000000233,30m
2021-08-31,London + NY Overlap,47826.0,48259.68,47200.0,47265.29,1808.2958967000002,1059.6800000000003,-560.7099999999991,30m
2021-08-31,New York,47264.04,47576.0,47000.97,47295.57,2510.83449561,575.0299999999988,31.529999999998836,30m
2021-08-31,Other,47295.56,47419.82,46771.0,47112.5,1993.19715416,648.8199999999997,-183.05999999999767,30m
2021-09-01,Asia,47110.33,47498.0,46537.62,47324.18,3136.18743021,960.3799999999974,213.84999999999854,30m
2021-09-01,Asia + London Overlap,47324.19,47456.83,47111.53,47189.26,223.41180855,345.3000000000029,-134.9300000000003,30m
2021-09-01,London,47184.36,47855.62,47124.6,47727.03,1871.98701495,731.0200000000041,542.6699999999983,30m
2021-09-01,London + NY Overlap,47729.68,47819.69,47289.67,47294.09,1202.3715789799999,530.0200000000041,-435.5900000000038,30m
2021-09-01,New York,47294.08,49125.0,47289.01,48160.88,5085.13338096,1835.989999999998,866.7999999999956,30m
2021-09-01,Other,48160.89,48893.76,48116.5,48839.86,1491.74718113,777.260000000002,678.9700000000012,30m
2021-09-02,Asia,48834.27,50022.07,48620.73,49981.73,4786.84341508,1401.3399999999965,1147.4600000000064,30m
2021-09-02,Asia + London Overlap,49981.72,50377.49,49706.89,49883.75,887.3491443400001,670.5999999999985,-97.97000000000116,30m
2021-09-02,London,49883.76,50249.52,49586.24,50030.79,2236.79058385,663.2799999999988,147.02999999999884,30m
2021-09-02,London + NY Overlap,50030.79,50392.19,49391.2,49546.67,1823.8463624800002,1000.9900000000052,-484.1200000000026,30m
2021-09-02,New York,49543.01,49782.68,49215.22,49347.59,2741.9236499,567.4599999999991,-195.42000000000553,30m
2021-09-02,Other,49347.59,49873.01,49200.75,49279.37,1643.6294850499999,672.260000000002,-68.21999999999389,30m
2021-09-03,Asia,49279.38,49747.95,48349.66,49413.66,3232.00027578,1398.2899999999936,134.2800000000061,30m
2021-09-03,Asia + London Overlap,49413.66,49571.69,49227.12,49315.15,178.93257988,344.5699999999997,-98.51000000000204,30m
2021-09-03,London,49313.98,50920.0,49265.92,50660.96,4071.72025222,1654.0800000000017,1346.979999999996,30m
2021-09-03,London + NY Overlap,50660.95,51064.44,50250.0,50726.17,2076.31950648,814.4400000000023,65.22000000000116,30m
2021-09-03,New York,50726.18,50865.74,50241.33,50541.89,2676.47442162,624.4099999999962,-184.29000000000087,30m
2021-09-03,Other,50550.82,50551.5,49590.0,50025.0,2507.97790532,961.5,-525.8199999999997,30m
2021-09-04,Asia,50025.0,50483.39,49597.49,50343.03,2173.78071597,885.9000000000015,318.02999999999884,30m
2021-09-04,Asia + London Overlap,50343.03,50461.89,50130.01,50203.64,112.48979578999999,331.8799999999974,-139.38999999999942,30m
2021-09-04,London,50204.25,50558.75,49714.85,50259.68,1691.36904381,843.9000000000015,55.43000000000029,30m
2021-09-04,London + NY Overlap,50259.68,50315.85,49863.51,50000.28,673.88359881,452.3399999999965,-259.40000000000146,30m
2021-09-04,New York,49999.13,50155.12,49400.0,50015.01,1953.08702769,755.1200000000026,15.880000000004657,30m
2021-09-04,Other,50015.01,50297.63,49756.0,49942.98,990.87798292,541.6299999999974,-72.02999999999884,30m
2021-09-05,Asia,49944.89,50336.02,49500.0,49882.65,1614.4793407500001,836.0199999999968,-62.23999999999796,30m
2021-09-05,Asia + London Overlap,49882.65,50076.0,49821.27,49889.99,141.81746923,254.7300000000032,7.3399999999965075,30m
2021-09-05,London,49885.57,50432.63,49834.24,50139.16,978.4112235599999,598.3899999999994,253.59000000000378,30m
2021-09-05,London + NY Overlap,50139.39,50502.52,50073.41,50270.5,670.85701406,429.1099999999933,131.11000000000058,30m
2021-09-05,New York,50271.79,50899.83,50100.0,50699.99,1596.7197657600002,799.8300000000017,428.1999999999971,30m
2021-09-05,Other,50699.99,51907.08,50659.07,51789.17,2741.64990972,1248.010000000002,1089.1800000000003,30m
2021-09-06,Asia,51789.17,51961.88,51476.65,51874.8,2004.35564603,485.2299999999959,85.63000000000466,30m
2021-09-06,Asia + London Overlap,51877.07,52000.0,51711.67,51824.81,323.72852714,288.33000000000175,-52.26000000000204,30m
2021-09-06,London,51824.81,52219.95,51020.08,51387.56,2278.36835439,1199.8699999999953,-437.25,30m
2021-09-06,London + NY Overlap,51387.56,51741.55,51175.36,51720.98,708.82015199,566.1900000000023,333.42000000000553,30m
2021-09-06,New York,51725.58,52084.37,51501.0,51747.04,1840.0581322,583.3700000000026,21.459999999999127,30m
2021-09-06,Other,51746.45,52802.03,51661.32,52698.81,2505.70904445,1140.7099999999991,952.3600000000006,30m
2021-09-07,Asia,52698.8,52944.96,52356.6,52361.62,2892.32347182,588.3600000000006,-337.1800000000003,30m
2021-09-07,Asia + London Overlap,52364.69,52471.97,52092.9,52350.85,528.7126026999999,379.0699999999997,-13.840000000003783,30m
2021-09-07,London,52354.86,52375.15,50534.41,50978.86,4128.58415954,1840.739999999998,-1376.0,30m
2021-09-07,London + NY Overlap,50980.42,51080.37,47501.01,47501.01,4577.74843827,3579.3600000000006,-3479.409999999996,30m
2021-09-07,New York,47501.01,48137.48,42830.77,46710.51,12822.14640366,5306.710000000006,-790.5,30m
2021-09-07,Other,46709.91,47200.21,46100.0,46894.5,4073.30027501,1100.2099999999991,184.5899999999965,30m
2021-09-08,Asia,46894.49,47381.47,45000.0,45160.13,6737.48266273,2381.470000000001,-1734.3600000000006,30m
2021-09-08,Asia + London Overlap,45157.54,45564.53,45034.31,45075.97,644.3989060399999,530.2200000000012,-81.56999999999971,30m
2021-09-08,London,45093.13,46792.68,44423.49,46271.68,4049.42531558,2369.1900000000023,1178.550000000003,30m
2021-09-08,London + NY Overlap,46276.06,46835.71,45661.53,45827.09,2380.1406111100005,1174.1800000000003,-448.97000000000116,30m
2021-09-08,New York,45825.0,46560.27,45757.0,46453.95,3706.08166474,803.2699999999968,628.9499999999971,30m
2021-09-08,Other,46453.95,46785.21,45829.44,46060.36,2107.02177097,955.7699999999968,-393.5899999999965,30m
2021-09-09,Asia,46059.94,46398.13,45511.82,46149.29,2950.41663482,886.3099999999977,89.34999999999854,30m
2021-09-09,Asia + London Overlap,46143.98,46315.3,45889.1,46280.67,244.3480099,426.20000000000437,136.68999999999505,30m
2021-09-09,London,46280.66,46780.0,45640.0,46673.26,3178.06918278,1140.0,392.59999999999854,30m
2021-09-09,London + NY Overlap,46680.23,47239.97,46669.38,46954.22,1874.8921546400002,570.5900000000038,273.98999999999796,30m
2021-09-09,New York,46951.49,47400.0,46471.97,46580.14,3526.9023284200002,928.0299999999988,-371.34999999999854,30m
2021-09-09,Other,46573.6,46650.0,46080.35,46400.0,1817.8972786600002,569.6500000000015,-173.59999999999854,30m
2021-09-10,Asia,46396.26,47040.76,46268.41,46390.36,3168.3904788,772.3499999999985,-5.900000000001455,30m
2021-09-10,Asia + London Overlap,46390.36,46484.82,45908.85,46171.23,511.79166551000003,575.9700000000012,-219.12999999999738,30m
2021-09-10,London,46171.23,46490.8,45650.0,45919.36,2530.36853609,840.8000000000029,-251.87000000000262,30m
2021-09-10,London + NY Overlap,45917.97,46225.0,44871.75,45124.49,2885.74744205,1353.25,-793.4800000000032,30m
2021-09-10,New York,45127.39,45826.45,44700.0,45647.48,2989.30399924,1126.449999999997,520.0900000000038,30m
2021-09-10,Other,45647.49,45829.63,44140.48,44851.45,2919.98921741,1689.1499999999942,-796.0400000000009,30m
2021-09-11,Asia,44850.37,45498.18,44730.29,45265.97,2110.71250515,767.8899999999994,415.59999999999854,30m
2021-09-11,Asia + London Overlap,45268.77,45307.5,44784.65,45035.19,290.24477765,522.8499999999985,-233.57999999999447,30m
2021-09-11,London,45035.19,45781.85,44838.49,45576.57,933.45315551,943.3600000000006,541.3799999999974,30m
2021-09-11,London + NY Overlap,45575.37,45777.32,45402.84,45685.0,498.23886328,374.4800000000032,109.62999999999738,30m
2021-09-11,New York,45684.99,45989.94,45291.91,45364.48,1298.01788887,698.0299999999988,-320.50999999999476,30m
2021-09-11,Other,45362.6,45450.0,44985.7,45171.83,1076.71617958,464.3000000000029,-190.7699999999968,30m
2021-09-12,Asia,45173.66,45499.43,44754.31,45163.0,1305.10642013,745.1200000000026,-10.660000000003492,30m
2021-09-12,Asia + London Overlap,45165.28,45392.97,45061.2,45364.15,117.47493497999999,331.7700000000041,198.87000000000262,30m
2021-09-12,London,45366.05,46194.66,45310.87,46012.58,1274.38199666,883.7900000000009,646.5299999999988,30m
2021-09-12,London + NY Overlap,46008.57,46274.06,45755.62,45887.38,487.94586361,518.439999999995,-121.19000000000233,30m
2021-09-12,New York,45885.8,46134.28,45738.14,45910.15,903.60498446,396.1399999999994,24.349999999998545,30m
2021-09-12,Other,45910.15,46462.98,44905.71,46024.23,2411.34401765,1557.270000000004,114.08000000000175,30m
2021-09-13,Asia,46027.8,46352.94,44336.19,44829.52,4190.11957606,2016.75,-1198.280000000006,30m
2021-09-13,Asia + London Overlap,44828.43,44900.0,44197.57,44489.69,555.1962886599999,702.4300000000003,-338.73999999999796,30m
2021-09-13,London,44486.88,45029.85,44184.42,44643.35,1712.39936422,845.4300000000003,156.47000000000116,30m
2021-09-13,London + NY Overlap,44645.17,46900.0,43465.0,43970.18,4269.28543131,3435.0,-674.989999999998,30m
2021-09-13,New York,43968.39,44826.72,43893.93,44759.94,2649.17796945,932.7900000000009,791.5500000000029,30m
2021-09-13,Other,44759.94,45521.9,44759.94,44947.72,1857.97333847,761.9599999999991,187.77999999999884,30m
2021-09-14,Asia,44953.23,45734.58,44679.92,45621.97,2220.76900872,1054.6600000000035,668.739999999998,30m
2021-09-14,Asia + London Overlap,45621.97,45891.96,45621.97,45732.33,422.57506162000004,269.98999999999796,110.36000000000058,30m
2021-09-14,London,45735.04,46612.98,45691.83,46547.14,2483.23904329,921.1500000000015,812.0999999999985,30m
2021-09-14,London + NY Overlap,46550.28,46802.78,46140.0,46588.81,1862.5045776700001,662.7799999999988,38.529999999998836,30m
2021-09-14,New York,46589.3,46976.12,46338.23,46486.97,3665.79454949,637.8899999999994,-102.33000000000175,30m
2021-09-14,Other,46486.97,47274.92,46403.39,47127.22,1989.28211279,871.5299999999988,640.25,30m
2021-09-15,Asia,47127.81,47489.64,46705.0,46935.02,3078.40930895,784.6399999999994,-192.79000000000087,30m
2021-09-15,Asia + London Overlap,46935.49,47223.03,46887.07,47202.04,280.99602956,335.9599999999991,266.5500000000029,30m
2021-09-15,London,47193.43,47713.48,47032.51,47417.83,1966.57876395,680.9700000000012,224.40000000000146,30m
2021-09-15,London + NY Overlap,47418.57,47921.0,47361.15,47892.61,1436.48161784,559.8499999999985,474.0400000000009,30m
2021-09-15,New York,47892.61,48458.94,47837.63,48085.67,3446.5068397200002,621.310000000005,193.05999999999767,30m
2021-09-15,Other,48090.0,48475.0,47916.99,48148.12,1930.86950626,558.010000000002,58.12000000000262,30m
2021-09-16,Asia,48144.03,48499.0,47361.01,48376.35,3466.76219174,1137.989999999998,232.3199999999997,30m
2021-09-16,Asia + London Overlap,48376.34,48499.99,48352.59,48362.12,218.3617508,147.40000000000146,-14.219999999993888,30m
2021-09-16,London,48362.13,48369.22,47645.46,48053.2,1615.99885724,723.760000000002,-308.9300000000003,30m
2021-09-16,London + NY Overlap,48053.19,48107.75,47228.2,47605.48,1543.2546290199998,879.5500000000029,-447.7099999999991,30m
2021-09-16,New York,47607.25,48243.72,47295.77,47436.71,2881.02912371,947.9500000000044,-170.54000000000087,30m
2021-09-16,Other,47443.29,47956.13,47020.82,47753.16,2059.17697596,935.3099999999977,309.8700000000026,30m
2021-09-17,Asia,47753.15,48176.64,47470.42,48076.46,1997.39247651,706.2200000000012,323.3099999999977,30m
2021-09-17,Asia + London Overlap,48071.08,48148.72,47670.72,47734.87,224.92028865999998,478.0,-336.2099999999991,30m
2021-09-17,London,47735.85,47998.54,47233.41,47474.38,1728.10131039,765.1299999999974,-261.47000000000116,30m
2021-09-17,London + NY Overlap,47475.01,47574.16,47143.02,47505.24,977.8217885199999,431.1400000000067,30.229999999995925,30m
2021-09-17,New York,47505.87,47744.36,46752.67,47505.29,2550.41666047,991.6900000000023,-0.5800000000017462,30m
2021-09-17,Other,47505.29,47575.01,46775.65,47303.5,1609.91703998,799.3600000000006,-201.79000000000087,30m
2021-09-18,Asia,47306.87,48780.78,47050.0,48595.61,2899.89194615,1730.7799999999988,1288.739999999998,30m
2021-09-18,Asia + London Overlap,48595.61,48734.14,48514.92,48627.78,213.32270817,219.22000000000116,32.169999999998254,30m
2021-09-18,London,48627.78,48825.62,48254.51,48375.03,1155.7590960100001,571.1100000000006,-252.75,30m
2021-09-18,London + NY Overlap,48370.91,48557.79,48321.31,48485.53,536.0434262599999,236.4800000000032,114.61999999999534,30m
2021-09-18,New York,48485.53,48564.15,48072.2,48280.83,1469.64966784,491.95000000000437,-204.6999999999971,30m
2021-09-18,Other,48272.44,48379.75,47808.18,48314.56,1216.36764794,571.5699999999997,42.11999999999534,30m
2021-09-19,Asia,48309.86,48379.19,47606.04,48151.22,1747.67392364,773.1500000000015,-158.63999999999942,30m
2021-09-19,Asia + London Overlap,48144.54,48233.45,47949.27,48171.79,211.19967794000002,284.1800000000003,27.25,30m
2021-09-19,London,48171.79,48346.73,47100.0,47293.96,1508.53771022,1246.7300000000032,-877.8300000000017,30m
2021-09-19,London + NY Overlap,47293.97,47720.66,47215.59,47603.09,733.44935899,505.070000000007,309.11999999999534,30m
2021-09-19,New York,47600.0,47790.91,47304.47,47384.34,1273.80875522,486.4400000000023,-215.6600000000035,30m
2021-09-19,Other,47384.35,47674.58,46850.87,47255.92,1655.10420781,823.7099999999991,-128.4300000000003,30m
2021-09-20,Asia,47253.71,47358.92,45163.5,45633.0,5019.667972130001,2195.4199999999983,-1620.7099999999991,30m
2021-09-20,Asia + London Overlap,45632.72,45789.2,44488.21,44822.14,1258.5831179299998,1300.989999999998,-810.5800000000017,30m
2021-09-20,London,44800.72,45277.4,42500.0,43521.56,7179.430345610001,2777.4000000000015,-1279.1600000000035,30m
2021-09-20,London + NY Overlap,43521.57,44147.67,43138.72,43807.85,3594.04314295,1008.9499999999971,286.27999999999884,30m
2021-09-20,New York,43807.84,44250.35,42880.0,43850.37,6839.84310226,1370.3499999999985,42.53000000000611,30m
2021-09-20,Other,43848.44,43954.57,42535.13,43012.97,3815.1086807399997,1419.4400000000023,-835.4700000000012,30m
2021-09-21,Asia,43007.69,43086.0,40200.0,42889.84,8538.45916613,2886.0,-117.85000000000582,30m
2021-09-21,Asia + London Overlap,42892.62,43331.89,42737.42,43301.19,520.79424278,594.4700000000012,408.5699999999997,30m
2021-09-21,London,43294.5,43639.88,43044.81,43116.99,2272.90305506,595.0699999999997,-177.51000000000204,30m
2021-09-21,London + NY Overlap,43121.46,43330.79,42172.83,42429.47,2124.40134519,1157.9599999999991,-691.989999999998,30m
2021-09-21,New York,42429.76,43301.29,41467.18,42021.97,5666.1175983,1834.1100000000006,-407.7900000000009,30m
2021-09-21,Other,42023.3,42308.77,39600.0,40719.6,8152.6627750299995,2708.769999999997,-1303.7000000000044,30m
2021-09-22,Asia,40736.81,42420.3,40570.42,42334.79,6159.16426247,1849.8800000000047,1597.9800000000032,30m
2021-09-22,Asia + London Overlap,42341.83,42747.06,42147.79,42554.86,573.27284692,599.2699999999968,213.02999999999884,30m
2021-09-22,London,42554.15,42631.33,41850.0,42191.4,2384.9433028599997,781.3300000000017,-362.75,30m
2021-09-22,London + NY Overlap,42191.41,42666.93,42081.49,42334.34,1496.50019787,585.4400000000023,142.92999999999302,30m
2021-09-22,New York,42337.22,44035.44,42337.22,43437.11,6888.60334945,1698.2200000000012,1099.8899999999994,30m
2021-09-22,Other,43428.16,43720.43,43036.72,43575.1,2062.6091325400002,683.7099999999991,146.93999999999505,30m
2021-09-23,Asia,43575.19,44411.11,43096.73,44326.56,3365.57854888,1314.3799999999974,751.3699999999953,30m
2021-09-23,Asia + London Overlap,44326.57,44363.93,43990.01,44259.92,451.92237892,373.91999999999825,-66.65000000000146,30m
2021-09-23,London,44261.52,44350.0,43388.88,43527.25,2330.21022432,961.1200000000026,-734.2699999999968,30m
2021-09-23,London + NY Overlap,43527.18,44270.0,43443.8,44164.38,1247.72460999,826.1999999999971,637.1999999999971,30m
2021-09-23,New York,44164.38,44949.0,43636.0,44805.21,4563.50985516,1313.0,640.8300000000017,30m
2021-09-23,Other,44805.2,45000.0,44397.54,44897.59,1487.9290695700001,602.4599999999991,92.38999999999942,30m
2021-09-24,Asia,44896.55,45000.0,43924.32,44144.72,3749.11581515,1075.6800000000003,-751.8300000000017,30m
2021-09-24,Asia + London Overlap,44139.24,45200.0,44135.11,44858.68,1027.76025615,1064.8899999999994,719.4400000000023,30m
2021-09-24,London,44854.72,45089.24,40683.29,41189.06,8643.492658340001,4405.949999999997,-3665.6600000000035,30m
2021-09-24,London + NY Overlap,41198.88,42720.99,40872.15,42483.2,3217.33784824,1848.8399999999965,1284.3199999999997,30m
2021-09-24,New York,42487.21,42567.33,41660.0,42409.57,3620.92817255,907.3300000000017,-77.63999999999942,30m
2021-09-24,Other,42409.05,43242.9,42339.32,42848.92,2192.9423641900003,903.5800000000017,439.86999999999534,30m
2021-09-25,Asia,42848.44,42991.08,42050.47,42779.29,2004.33973298,940.6100000000006,-69.15000000000146,30m
2021-09-25,Asia + London Overlap,42774.66,42815.37,42256.45,42393.78,201.67586316,558.9200000000055,-380.88000000000466,30m
2021-09-25,London,42395.13,42998.76,41675.0,42371.16,2234.39695047,1323.760000000002,-23.969999999993888,30m
2021-09-25,London + NY Overlap,42368.98,42782.52,42186.7,42373.16,651.2683372500001,595.8199999999997,4.180000000000291,30m
2021-09-25,New York,42366.57,42847.1,42249.01,42694.35,1528.37320918,598.0899999999965,327.77999999999884,30m
2021-09-25,Other,42692.87,42844.08,42411.0,42705.51,846.63966886,433.08000000000175,12.639999999999418,30m
2021-09-26,Asia,42705.51,42769.31,41904.94,41996.46,2136.56484008,864.3699999999953,-709.0500000000029,30m
2021-09-26,Asia + London Overlap,41996.46,42096.93,40803.0,41270.73,1229.90203899,1293.9300000000003,-725.7299999999959,30m
2021-09-26,London,41267.86,43767.74,41076.72,43289.42,3100.4946728200002,2691.019999999997,2021.5599999999977,30m
2021-09-26,London + NY Overlap,43285.71,43419.56,43120.63,43338.82,654.71931,298.9300000000003,53.11000000000058,30m
2021-09-26,New York,43337.21,43559.18,43103.48,43260.0,1178.41097989,455.6999999999971,-77.20999999999913,30m
2021-09-26,Other,43261.04,43937.0,42686.29,43178.02,1671.5536103499999,1250.7099999999991,-83.02000000000407,30m
2021-09-27,Asia,43172.17,44366.96,42947.88,43761.22,3166.37497116,1419.0800000000017,589.0500000000029,30m
2021-09-27,Asia + London Overlap,43761.22,43953.08,43671.95,43710.01,263.34715812,281.13000000000466,-51.20999999999913,30m
2021-09-27,London,43712.06,44136.99,43290.0,43578.01,1625.94227751,846.989999999998,-134.04999999999563,30m
2021-09-27,London + NY Overlap,43578.0,44077.21,43100.0,43188.12,992.81125248,977.2099999999991,-389.8799999999974,30m
2021-09-27,New York,43188.12,43426.39,42871.7,43039.29,2074.23448229,554.6900000000023,-148.83000000000175,30m
2021-09-27,Other,43040.83,43423.44,42111.0,42171.76,1972.0608565,1312.4400000000023,-869.0699999999997,30m
2021-09-28,Asia,42166.31,42780.0,41866.9,42229.92,2154.7174039,913.0999999999985,63.61000000000058,30m
2021-09-28,Asia + London Overlap,42225.75,42314.36,41670.01,41778.96,488.88005613,644.3499999999985,-446.7900000000009,30m
2021-09-28,London,41784.59,42161.41,41535.44,41834.27,1918.58939915,625.9700000000012,49.68000000000029,30m
2021-09-28,London + NY Overlap,41827.24,42569.18,41276.61,41549.87,2022.12393895,1292.5699999999997,-277.36999999999534,30m
2021-09-28,New York,41546.0,41773.02,41114.31,41599.94,2443.82393321,658.7099999999991,53.94000000000233,30m
2021-09-28,Other,41607.45,42026.78,40897.7,41026.07,1569.72267954,1129.0800000000017,-581.3799999999974,30m
2021-09-29,Asia,41030.19,42468.04,40750.12,42450.67,2612.47353345,1717.9199999999983,1420.479999999996,30m
2021-09-29,Asia + London Overlap,42450.1,42502.0,42345.87,42464.59,174.54240693,156.12999999999738,14.489999999997963,30m
2021-09-29,London,42464.48,42638.99,41863.2,42045.18,2178.95870464,775.7900000000009,-419.3000000000029,30m
2021-09-29,London + NY Overlap,42047.71,42268.07,41893.41,42219.49,1066.82565447,374.6599999999962,171.77999999999884,30m
2021-09-29,New York,42218.74,42249.99,41047.11,41193.74,2609.34306106,1202.8799999999974,-1025.0,30m
2021-09-29,Other,41193.74,41567.45,40904.2,41522.16,1661.15816257,663.25,328.42000000000553,30m
2021-09-30,Asia,41519.11,43828.52,41409.67,43380.77,3974.71693224,2418.8499999999985,1861.6599999999962,30m
2021-09-30,Asia + London Overlap,43376.79,43444.19,43209.11,43284.41,315.49325932,235.08000000000175,-92.37999999999738,30m
2021-09-30,London,43286.65,43777.0,42720.45,43424.18,1965.69298506,1056.550000000003,137.52999999999884,30m
2021-09-30,London + NY Overlap,43424.18,43579.51,42837.49,43111.06,1072.6189576900001,742.0200000000041,-313.1200000000026,30m
2021-09-30,New York,43111.12,44110.17,42830.0,43529.16,3804.90058314,1280.1699999999983,418.0400000000009,30m
