open,high,low,close,volume,hour,minute,weekday,month,range,price_return,abs_return,ATR_14,efficiency,range_change,efficiency_change,volatility_spike,rolling_volatility_std,session,session_step,time_since_session_open,price_vs_session_open,prev_session,is_session_transition,prev_session_return,prev_session_efficiency,body_ratio,wick_top,wick_bottom,prev_high,prev_low,fakeout_flag,engulfing_flag,strong_close,prev_return,return_direction_match,rolling_return_sum_3,rolling_max_high,rolling_min_low,relative_to_local_extreme,distance_to_prev_high,distance_to_prev_low,touch_prev_session_high,touch_prev_session_low,is_range_boundary_test,equal_highs_lows_flag,return,trend_strength,volatility_normalized_return,body_wick_alignment_score,session_bias_score,dist_to_support,dist_to_resistance,in_support_zone,in_resistance_zone,range_bot,range_top,fake_break_high,fake_break_low,bait_trap_pattern,time_to_support
4528.75,4539.69,4515.66,4531.38,1524.3540439,6,0,3,12,24.029999999999745,2.630000000000109,2.630000000000109,43.002857142857074,0.5588000797289167,1.2154779969651148,1.2416231701441365,False,30.85966553070018,Asia,8160,244800,4334.74,Asia,False,1646.65,0.9251772000090536,0.1094465251768679,8.30999999999949,13.090000000000146,4538.7,4518.93,True,True,False,-0.9200000000000728,False,18.65999999999985,4549.99,4485.69,-18.60999999999968,0.9899999999997816,-3.270000000000437,True,True,True,True,2.630000000000109,1.4696442096871118,0.0611587269948867,False,6.219999999999942,0.001999576768222163,0.0006728551708175453,False,True,4524.7075,4536.6375,True,True,True,0.0
4575.74,4581.01,4557.6,4564.79,1398.95418501,7,30,3,12,23.40999999999985,-10.949999999999818,10.949999999999818,43.56999999999997,0.5372963047968756,0.47765762089369,0.4948930126046803,False,31.314237159619697,Asia + London Overlap,1165,34950,4358.9,Asia + London Overlap,False,1610.9499999999998,0.9700904978791676,0.4677488252883334,5.270000000000437,7.1899999999996,4587.91,4538.9,False,False,False,36.05000000000018,False,33.85999999999967,4587.91,4506.75,-23.11999999999989,-6.899999999999636,18.700000000000728,False,False,True,False,-10.949999999999818,5.883394537525691,-0.2513197154005009,False,13.453333333333529,0.0038722296377550845,0.0014340521811366175,False,False,4540.0199999999995,4574.45,True,True,True,6.0
4589.64,4603.83,4567.57,4570.5,877.37920299,9,0,3,12,36.26000000000022,-19.140000000000327,19.140000000000327,39.52714285714293,0.917344320358528,1.7365900383141777,1.7793630373785114,False,10.569103241682726,London,5822,174660,4364.77,London,False,1635.95,1.0909018480662835,0.527854384997248,14.1899999999996,2.930000000000291,4603.03,4582.15,True,False,True,-6.329999999999927,True,6.779999999999745,4603.83,4538.9,-32.529999999999745,0.8000000000001819,-14.579999999999927,True,True,True,False,-19.140000000000327,17.557970291662524,-0.4842242220535692,False,2.2599999999999163,0.004282554883518744,0.00336282800104618,False,False,4540.0199999999995,4574.45,True,True,True,3.0
4582.28,4596.85,4541.44,4550.43,1927.46295515,10,0,3,12,55.41000000000077,-31.84999999999945,31.84999999999945,34.292142857143,1.615822033368759,1.7267061389841232,1.9793334363705344,False,11.993230544307488,London,5824,174720,4344.700000000001,London,False,1635.95,1.0909018480662835,0.5748059916982317,14.570000000000618,8.990000000000691,4586.08,4553.99,True,False,True,11.779999999999744,False,-39.21000000000004,4603.83,4541.44,-53.39999999999964,10.770000000000437,-12.550000000000182,True,True,True,False,-31.84999999999945,51.46393176279409,-0.9287841862983828,False,-13.07000000000001,0.0003127739525376701,0.0018416005579288484,True,False,4540.0199999999995,4574.45,True,True,True,1.0
4550.38,4576.73,4549.17,4559.53,851.47863877,10,30,3,12,27.55999999999949,9.149999999999636,9.149999999999636,32.849285714285806,0.8389832351214243,0.4973831438368365,0.5192299756999004,False,11.245974292065531,London,5825,174750,4353.8,London,False,1635.95,1.0909018480662835,0.3320029027576127,17.199999999999818,1.2100000000000364,4596.85,4541.44,False,False,False,-31.84999999999945,False,-10.920000000000073,4603.83,4541.44,-44.30000000000018,-20.1200000000008,7.730000000000473,False,False,True,False,9.149999999999636,7.676696601360726,0.2785448694252855,False,-3.640000000000023,0.0020154096237462713,0.0004984205751510554,False,True,4540.0199999999995,4574.45,True,True,True,0.0
4559.68,4566.77,4498.9,4520.14,4036.66116888,11,0,3,12,67.8700000000008,-39.53999999999997,39.53999999999997,35.06714285714296,1.935429991445,2.462626995645938,2.306875644737871,False,14.855931849303158,London,5826,174780,4314.410000000001,London,False,1635.95,1.0909018480662835,0.582584352438478,7.0900000000001455,21.24000000000069,4576.73,4549.17,False,False,False,9.149999999999636,False,-62.23999999999978,4603.83,4498.9,-83.6899999999996,-9.959999999999129,-50.27000000000044,False,True,True,False,-39.53999999999997,76.52690186173524,-1.1275512282559943,False,-20.746666666666595,0.00046656298600319127,0.0016788903584036073,True,False,4501.0,4536.6375,True,True,True,3.0
4519.57,4545.67,4518.24,4535.63,1744.0706337299998,11,30,3,12,27.43000000000029,16.0600000000004,16.0600000000004,35.602857142857246,0.7704437846079828,0.4041550022101071,0.3980737035250581,False,15.20685605610637,London,5827,174810,4329.900000000001,London,False,1635.95,1.0909018480662835,0.5854903390448498,10.039999999999964,1.3299999999999272,4566.77,4498.9,False,False,False,-39.53999999999997,False,-14.329999999999927,4596.85,4498.9,-68.19999999999982,-21.100000000000364,19.340000000000146,False,False,True,False,16.0600000000004,12.373327180804512,0.4510873926651251,False,-4.776666666666645,0.0014293741639654395,0.0019910120656544093,False,False,4524.7075,4536.6375,True,True,True,0.0
4540.3,4546.3,4484.96,4486.01,2096.77973449,13,0,3,12,61.34000000000015,-54.28999999999997,54.28999999999997,39.37928571428587,1.5576717273403324,1.8492613807657523,1.7241122956478143,False,15.946036637499404,London + NY Overlap,2328,69840,4275.360000000001,London,True,1635.95,1.0909018480662835,0.8850668405608059,6.0,1.050000000000182,4553.17,4520.0,False,False,True,-5.949999999999818,True,-48.79999999999927,4566.77,4484.96,-90.71999999999936,-6.869999999999891,-35.039999999999964,False,True,True,False,-54.28999999999997,84.56599807730659,-1.378643594348001,False,3.413333333333258,0.00029571598188854573,0.002129881437518507,True,False,4472.196666666667,4515.4800000000005,True,True,True,6.0
4486.02,4539.3,4485.0,4535.95,2372.16098418,13,30,3,12,54.30000000000018,49.92999999999938,49.92999999999938,40.85285714285731,1.3291604014407097,0.8852298663188792,0.853299432808094,False,14.798879837490258,London + NY Overlap,2329,69870,4325.3,London + NY Overlap,False,1639.01,1.2947617514833134,0.9195211786371864,3.350000000000364,1.0200000000004366,4546.3,4484.96,False,False,True,-54.28999999999997,False,-10.3100000000004,4553.17,4484.96,-30.82000000000062,-7.0,0.0399999999999636,False,False,True,False,49.92999999999938,66.36497884393381,1.222191138930637,False,-2.240000000000088,0.0002867999221331214,0.0005868884168065806,True,True,4524.7075,4536.6375,True,True,True,0.0
4535.85,4563.32,4514.37,4524.06,2501.23609952,14,0,3,12,48.94999999999982,-11.789999999999964,11.789999999999964,40.84857142857157,1.1983283206266964,0.9014732965009143,0.901567876478865,False,14.603268621937916,London + NY Overlap,2330,69900,4313.410000000001,London + NY Overlap,False,1639.01,1.2947617514833134,0.2408580183861084,27.469999999999345,9.69000000000051,4539.3,4485.0,True,True,True,49.92999999999938,False,-16.150000000000546,4563.32,4484.96,-29.10999999999968,24.019999999999527,29.36999999999989,True,False,True,False,-11.789999999999964,14.128290900188707,-0.2886269846820993,False,-5.383333333333518,0.002284678070350524,0.0024330793865929476,False,False,4501.0,4536.6375,True,True,True,4.0
4593.46,4637.39,4553.66,4568.54,6766.083809039999,15,0,3,12,83.73000000000047,-24.92000000000008,24.92000000000008,48.81714285714309,1.7151761676226165,0.932613054132322,0.8709473864566811,False,22.01453711628954,New York,5820,174600,4372.17,London + NY Overlap,True,1639.01,1.2947617514833134,0.2976233130299765,43.93000000000029,14.88000000000011,4598.52,4508.74,True,True,True,70.22999999999956,False,33.51999999999953,4637.39,4484.96,-29.98000000000048,38.86999999999989,44.92000000000007,True,False,True,False,-24.92000000000008,42.74219009715573,-0.5104764134379014,False,-4.9966666666669,0.003004392051136411,0.0004580220130767979,False,True,4540.0199999999995,4574.45,True,True,True,0.0
4568.54,4577.14,4504.44,4547.54,7146.60130369,15,30,3,12,72.70000000000073,-21.0,21.0,52.5185714285717,1.3842722302314894,0.8682670488474897,0.8070729155187664,False,20.6005572740168,New York,5821,174630,4351.17,New York,False,1643.9899999999998,1.0198855106077152,0.2888583218706986,8.600000000000364,43.10000000000037,4637.39,4553.66,False,False,False,-24.92000000000008,True,24.30999999999949,4637.39,4485.0,-89.85000000000036,-60.25,-49.220000000000255,False,True,True,False,-21.0,29.06971683486128,-0.3998585534368774,False,-13.463333333333445,0.0007642746056431015,0.0005880488364722556,True,True,4540.0199999999995,4574.45,True,True,True,0.0
4547.64,4559.97,4512.87,4514.0,2967.68083913,16,0,3,12,47.10000000000037,-33.64000000000033,33.64000000000033,53.29285714285743,0.8837957378367531,0.6478679504814291,0.6384551524875692,False,20.58604492260713,New York,5822,174660,4317.63,New York,False,1643.9899999999998,1.0198855106077152,0.7142250530785577,12.329999999999927,1.1300000000001091,4577.14,4504.44,False,False,True,-21.0,True,-79.5600000000004,4637.39,4504.44,-123.39000000000031,-17.170000000000073,8.430000000000291,False,False,True,False,-33.64000000000033,29.730888620828665,-0.6312290577670581,False,-26.52000000000013,0.0026161912123602565,0.003165407863240294,False,False,4501.0,4515.4800000000005,True,True,True,0.0
4513.99,4525.87,4460.33,4485.94,7289.75627063,16,30,3,12,65.53999999999996,-28.050000000000185,28.050000000000185,55.68214285714313,1.177038034763639,1.3915074309978654,1.3317987226829682,False,18.01059860810485,New York,5823,174690,4289.57,New York,False,1643.9899999999998,1.0198855106077152,0.4279829111992706,11.88000000000011,25.60999999999968,4559.97,4512.87,False,False,False,-33.64000000000033,True,-82.69000000000051,4637.39,4460.33,-151.45000000000073,-34.100000000000364,-52.53999999999997,False,True,True,False,-28.050000000000185,33.0159168751203,-0.5037521647104107,False,-27.563333333333503,0.0009256755467937404,0.002300973539911464,True,False,4472.196666666667,4515.4800000000005,True,True,True,2.0
